item,Unique Visitors,Visits,Page Views,Bounce Rate,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Account Number,Date,Granularity
www.servicenow.com/success/plan/it/cmdb-deployment.html,10,10,13,0,0.46,0,0,0,225,Not In List,Mon. 16 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,9,18,33.33333333,2.3,0,0,0,225,Not In List,Mon. 16 Jul. 2018,day
www.servicenow.com/success.html,4,4,4,0,0.93,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,4,50,7.65,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,3,3,4,100,0.01,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,100,0,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,1,1,1,100,0,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/success/extend/automate-management/stage4.html,1,1,2,0,0.9,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/success/extend/intelligent-apps/business-apps.html,1,1,1,0,0.83,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,0.15,0,0,0,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,16,::unspecified::,Mon. 16 Jul. 2018,day
go.servicenow.com/LP=9949,0,0,0,0,INF,0,0,INF,16,::unspecified::,Mon. 16 Jul. 2018,day
www.servicenow.com/success/plan.html,1,1,1,100,0,0,0,0,1,ACCT0065581,Mon. 16 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,100,0,0,0,0,1,ACCT0087337,Mon. 16 Jul. 2018,day
,,,,,,,,,,ACCT0019679,Mon. 16 Jul. 2018,day
,,,,,,,,,,ACCT0008924,Mon. 16 Jul. 2018,day
,,,,,,,,,,ACCT0071663,Mon. 16 Jul. 2018,day
,,,,,,,,,,ACCT0006886,Mon. 16 Jul. 2018,day
,,,,,,,,,,ACCT0048703,Mon. 16 Jul. 2018,day
www.servicenow.com/success.html,146,151,249,74.15730337,0.46,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,35,36,117,20,3.42,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,25,28,37,75,1.97,0,4,14.29,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,15,15,19,57.14285714,2.35,1,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan.html,13,14,24,50,0.25,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,13,13,63,100,1.65,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,9,10,15,50,0.48,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy.html,9,9,24,INF,0.3,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale.html,8,9,9,100,0.03,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,7,7,13,100,5.94,0,0,0,266,ISP Visitor,Tue. 17 Jul. 2018,day
www.servicenow.com/success.html,94,103,243,42,1.58,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,36,36,86,50,1.62,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,18,18,22,0,1.18,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,17,19,29,20,0.47,5,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan.html,14,14,40,INF,0.56,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/extend.html,12,12,17,INF,0.54,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy.html,11,12,23,0,1.85,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/optimize.html,11,11,18,0,0.48,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,10,10,12,44.44444444,5.66,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,10,12,17,50,0.49,0,0,0,206,Not In List,Tue. 17 Jul. 2018,day
www.servicenow.com/success.html,10,10,23,55.55555556,0.27,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,5,5,5,20,3.94,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,5,50,0.54,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/pillars/go-live.html,2,3,11,0,3.41,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,2,2,2,0,12.21,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/extend/itsm/modernize-itsm.html,1,1,1,100,0,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,1,1,1,100,0,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,1,1,1,100,0,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage3.html,1,1,1,100,0,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/extend/grc/unified-grc.html,1,1,2,0,10.82,0,0,0,34,::unspecified::,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale.html,2,2,2,100,0,0,0,0,4,ACCT0065581,Tue. 17 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,2,2,2,100,0,0,0,0,4,ACCT0065581,Tue. 17 Jul. 2018,day
www.servicenow.com/success.html,1,1,1,100,0,0,0,0,1,ACCT0087337,Tue. 17 Jul. 2018,day
,,,,,,,,,,ACCT0019679,Tue. 17 Jul. 2018,day
www.servicenow.com/success.html,2,2,2,INF,0.02,0,0,0,2,ACCT0008924,Tue. 17 Jul. 2018,day
www.servicenow.com/contact-us.html,0,0,0,0,INF,0,0,INF,2,ACCT0008924,Tue. 17 Jul. 2018,day
www.servicenow.com/services/training-and-certification/discovery.html,0,0,0,0,INF,0,0,INF,2,ACCT0008924,Tue. 17 Jul. 2018,day
,,,,,,,,,,ACCT0071663,Tue. 17 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,9,INF,3.53,0,0,0,1,ACCT0006886,Tue. 17 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,7,INF,4.3,0,0,0,1,ACCT0006886,Tue. 17 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,ACCT0006886,Tue. 17 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,2,3,3,100,0,0,0,0,2,ACCT0048703,Tue. 17 Jul. 2018,day
www.servicenow.com/success.html,135,139,244,77.90697674,1.06,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,35,37,72,71.42857143,1.56,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,15,16,22,44.44444444,0.97,1,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,13,14,32,71.42857143,0.92,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,13,14,32,0,4.91,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,12,12,13,66.66666667,1.93,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,11,11,12,37.5,0.26,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan.html,10,10,31,INF,0.29,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,8,8,13,66.66666667,0.73,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,7,7,9,0,0.59,0,0,0,257,ISP Visitor,Wed. 18 Jul. 2018,day
www.servicenow.com/success.html,89,98,299,29.41176471,1.64,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,58,62,198,45.83333333,2.37,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan.html,19,21,46,100,1.04,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,18,20,23,100,4.96,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,14,14,33,0,2.05,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,12,12,29,0,2.44,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/extend.html,9,10,44,0,1.95,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,8,8,8,100,4.66,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,8,8,20,INF,5.38,0,8,100,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy.html,8,8,17,INF,0.75,0,0,0,217,Not In List,Wed. 18 Jul. 2018,day
www.servicenow.com/success.html,13,14,59,33.33333333,0.44,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,4,5,5,0,1.64,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,3,3,9,50,3.51,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage3.html,2,2,2,100,0,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,2,2,2,100,0.49,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage4.html,1,1,1,100,0,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,1,1,1,100,0,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,0,1.93,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/extend/sam/transform-sam.html,1,1,1,0,0.18,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,5,INF,0.77,0,0,0,28,::unspecified::,Wed. 18 Jul. 2018,day
www.servicenow.com/success.html,2,2,2,100,0,0,0,0,3,ACCT0065581,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,100,0,0,0,0,3,ACCT0065581,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,0,0.38,0,0,0,2,ACCT0087337,Wed. 18 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,8,INF,2.5,0,0,0,2,ACCT0087337,Wed. 18 Jul. 2018,day
www.servicenow.com/success/plan.html,1,1,1,INF,0,0,0,0,2,ACCT0087337,Wed. 18 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,2,ACCT0087337,Wed. 18 Jul. 2018,day
,,,,,,,,,,ACCT0019679,Wed. 18 Jul. 2018,day
,,,,,,,,,,ACCT0008924,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy.html,1,1,1,INF,2.05,0,0,0,1,ACCT0071663,Wed. 18 Jul. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale/stage3.html,1,1,1,INF,1.02,0,0,0,1,ACCT0071663,Wed. 18 Jul. 2018,day
www.servicenow.com/lpwhp/servicenow-platform-technical-overview.html,0,0,0,0,INF,0,0,INF,1,ACCT0071663,Wed. 18 Jul. 2018,day
,,,,,,,,,,ACCT0006886,Wed. 18 Jul. 2018,day
,,,,,,,,,,ACCT0048703,Wed. 18 Jul. 2018,day
www.servicenow.com/success.html,133,140,271,74.72527473,1.18,0,2,1.43,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,38,39,73,63.63636364,1.05,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,17,19,25,64.70588235,0.87,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,15,17,26,100,0.91,0,1,5.88,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan.html,15,17,58,INF,0.92,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,13,13,30,71.42857143,1.21,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,9,9,14,33.33333333,0.48,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy.html,9,11,40,0,0.77,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/extend.html,8,8,28,100,1.87,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize.html,8,8,29,INF,2.72,0,0,0,249,ISP Visitor,Thu. 19 Jul. 2018,day
www.servicenow.com/success.html,98,110,280,26.78571429,1.84,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,48,55,123,50,2.69,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,20,22,27,0,1.09,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan.html,16,18,80,INF,0.84,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy.html,13,14,71,INF,0.33,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize.html,12,13,25,INF,1.82,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,11,13,42,50,1.73,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,11,15,23,33.33333333,3.21,2,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,10,21,100,0.69,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,8,10,12,40,1.92,0,0,0,220,Not In List,Thu. 19 Jul. 2018,day
www.servicenow.com/success.html,9,10,18,42.85714286,0.69,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,21,33.33333333,8.4,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,3,100,0,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,3,3,3,100,0.04,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,2,2,2,100,0.05,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,2,2,2,INF,9.06,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/stage2.html,1,1,1,100,0,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,1,1,1,100,0,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,1,100,0,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success/pillars/go-live.html,1,1,0,100,0,0,0,0,24,::unspecified::,Thu. 19 Jul. 2018,day
www.servicenow.com/success.html,2,2,2,100,0,0,0,0,5,ACCT0065581,Thu. 19 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,1,1,1,100,0,0,0,0,5,ACCT0065581,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,100,0,0,0,0,5,ACCT0065581,Thu. 19 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,100,0,0,0,0,5,ACCT0065581,Thu. 19 Jul. 2018,day
www.servicenow.com/lpbp/automate-incident-and-change-management.html,2,2,57,0,10.11,0,52,2600,4,ACCT0087337,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,100,0,0,0,0,4,ACCT0087337,Thu. 19 Jul. 2018,day
www.servicenow.com/success/extend/automate-management/stage5.html,1,1,1,INF,0.93,0,0,0,4,ACCT0087337,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,1,1,1,INF,0,0,0,0,4,ACCT0087337,Thu. 19 Jul. 2018,day
www.servicenow.com/lpdem/demonow.html,0,0,0,0,INF,0,0,INF,4,ACCT0087337,Thu. 19 Jul. 2018,day
www.servicenow.com/products/performance-analytics.html,0,0,0,0,INF,0,0,INF,4,ACCT0087337,Thu. 19 Jul. 2018,day
www.servicenow.com/success.html,1,1,1,0,0.08,0,0,0,1,ACCT0019679,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy.html,1,1,3,INF,0.78,0,0,0,1,ACCT0019679,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,INF,0,0,0,0,1,ACCT0019679,Thu. 19 Jul. 2018,day
,,,,,,,,,,ACCT0008924,Thu. 19 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support/stage4.html,1,1,1,100,0,0,0,0,2,ACCT0071663,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage3.html,1,1,1,100,0,0,0,0,2,ACCT0071663,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,1,0,5.65,0,0,0,2,ACCT0071663,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage1.html,1,1,5,INF,11.43,0,0,0,2,ACCT0071663,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,2,INF,3.47,0,0,0,2,ACCT0071663,Thu. 19 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/takeaway.html,1,1,1,INF,0.17,0,0,0,2,ACCT0071663,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,100,0,0,0,0,2,ACCT0006886,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker/stage5.html,1,1,2,0,4.83,0,0,0,2,ACCT0006886,Thu. 19 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker/takeaway.html,1,1,2,INF,0.32,0,0,0,2,ACCT0006886,Thu. 19 Jul. 2018,day
,,,,,,,,,,ACCT0048703,Thu. 19 Jul. 2018,day
www.servicenow.com/success.html,94,98,204,76.8115942,0.73,0,1,1.02,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,21,22,44,50,1.67,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,18,21,20,83.33333333,0.34,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,12,12,12,80,0.1,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan.html,12,13,34,INF,1.01,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,8,9,8,57.14285714,0.3,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,7,9,11,77.77777778,0.04,1,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,6,6,13,100,5.05,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,6,8,INF,0.24,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success/optimize.html,5,6,9,INF,0.13,0,0,0,181,ISP Visitor,Fri. 20 Jul. 2018,day
www.servicenow.com/success.html,71,78,227,23.07692308,2.03,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,28,31,96,13.33333333,2.62,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan.html,22,25,98,INF,0.66,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,15,15,25,50,2.84,2,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,11,28,40,0.56,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,9,12,13,83.33333333,3.07,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,9,10,13,50,1.89,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/deploy.html,9,12,82,INF,3.49,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/extend.html,8,9,52,0,0.47,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success/optimize.html,8,11,27,0,0.35,0,0,0,159,Not In List,Fri. 20 Jul. 2018,day
www.servicenow.com/success.html,11,11,25,20,2.79,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,7,7,7,42.85714286,1.5,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,5,80,3.19,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,7,0,2.2,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,2,1,50,0.03,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,1,1,1,100,0,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,100,0,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,1,100,0,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/extend/sam/transform-sam.html,1,1,1,100,0,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/pillars/go-live.html,1,1,1,100,0,0,0,0,33,::unspecified::,Fri. 20 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,3,3,3,100,0,0,0,0,8,ACCT0065581,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,2,2,2,100,0,0,0,0,8,ACCT0065581,Fri. 20 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,2,100,0,0,0,0,8,ACCT0065581,Fri. 20 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,1,1,1,0,1.53,0,0,0,8,ACCT0065581,Fri. 20 Jul. 2018,day
,,,,,,,,,,ACCT0087337,Fri. 20 Jul. 2018,day
www.servicenow.com/success/pillars/enterprise-intro.html,1,1,1,100,0,0,0,0,1,ACCT0019679,Fri. 20 Jul. 2018,day
www.servicenow.com/success.html,3,3,8,50,0.93,0,0,0,3,ACCT0008924,Fri. 20 Jul. 2018,day
www.servicenow.com/success/,1,1,1,0,0.23,0,0,0,3,ACCT0008924,Fri. 20 Jul. 2018,day
