item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/success/value-calculator-csm-form.html,3,3,4,1,0.11,0,0,0,498,3,20,::unspecified::,18-Jan,month
www.servicenow.com/success/value-calculator-hr-form.html,3,3,3,1,0.17,0,0,0,498,2,31,::unspecified::,18-Jan,month
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,2,3,3,2,3.69,0,0,0,498,3,664,::unspecified::,18-Jan,month
www.servicenow.com/success.do,2,2,2,2,0,0,0,0,498,2,0,::unspecified::,18-Jan,month
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0.15,0,0,0,498,1,9,::unspecified::,18-Jan,month
www.servicenow.com/success/value-calculator-it.html,4,4,4,4,0,0,0,0,4,4,0,ACCT0004149,18-Jan,month
www.servicenow.com/success/value-calculator-it.html,4,4,5,2,1.08,0,0,0,4,4,259,ACCT0026735,18-Jan,month
www.servicenow.com/success/value-calculator-it-form.html,1,1,2,0,2.8,0,1,100,4,0,168,ACCT0026735,18-Jan,month
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0,0,0,0,4,0,0,ACCT0026735,18-Jan,month
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,2,0,0,0,0,2,2,0,ACCT0024473,18-Jan,month
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,2,1,0,ACCT0024473,18-Jan,month
www.servicenow.com/success/value-calculator-it.html,2,2,3,1,1.57,0,0,0,2,2,188,ACCT0000119,18-Jan,month
www.servicenow.com/success/value-calculator-hr.html,2,2,3,0,0.06,0,0,0,2,0,7,ACCT0007072,18-Jan,month
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,1.05,0,0,0,2,1,63,ACCT0007072,18-Jan,month
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,0.12,0,0,0,2,0,7,ACCT0007072,18-Jan,month
www.servicenow.com/success/value-calculator-it.html,2,4,6,1,0.92,0,0,0,2,4,220,ACCT0021217,18-Jan,month
www.servicenow.com/success/value-calculator-security-ops.html,1,2,2,0,1.43,0,0,0,2,0,172,ACCT0021217,18-Jan,month
www.servicenow.com/success/value-calculator-it.html,2,2,3,1,11.6,0,0,0,2,2,1392,ACCT0024543,18-Jan,month
