item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/success/value-calculator-security-ops.html,130,148,313,35,1.92,0,0,0,1042,55,17014,ISP Visitor,Mar-18,month
www.servicenow.com/success/value-calculator-it-form.html,97,110,200,9,2.52,0,61,55.45,1042,14,16622,ISP Visitor,Mar-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,83,93,180,5,1.01,0,0,0,1042,9,5631,ISP Visitor,Mar-18,month
www.servicenow.com/success/value-calculator-hr-form.html,41,49,101,0,1.66,0,39,79.59,1042,3,4881,ISP Visitor,Mar-18,month
www.servicenow.com/success/value-calculator-csm-form.html,41,47,98,8,2.7,0,22,46.81,1042,13,7612,ISP Visitor,Mar-18,month
www.servicenow.com/success.html,23,30,55,10,2.7,0,0,0,1042,24,4859,ISP Visitor,Mar-18,month
www.servicenow.com/success/value-calculator-security-ops-form.html,17,19,35,0,2.01,0,6,31.58,1042,2,2288,ISP Visitor,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,527,796,2217,137,2.48,0,0,0,948,388,118253,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-hr.html,210,291,899,27,2.99,0,0,0,948,96,52132,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-csm.html,154,194,462,27,2.19,0,0,0,948,54,25523,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-security-ops.html,137,177,533,17,3.1,0,0,0,948,47,32910,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-it-form.html,111,147,266,5,3.2,0,79,53.74,948,10,28224,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,81,89,198,4,2.04,0,0,0,948,12,10910,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-hr-form.html,58,65,123,2,2.57,0,43,66.15,948,2,10041,Not In List,Mar-18,month
www.servicenow.com/success.html,31,41,58,11,1.58,0,0,0,948,32,3898,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-security-ops-form.html,28,31,64,0,5.81,0,23,74.19,948,0,10813,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-csm-form.html,23,24,82,2,1.35,0,50,208.33,948,2,1946,Not In List,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,281,361,675,167,1.82,0,0,0,500,347,39394,::unspecified::,Mar-18,month
www.servicenow.com/success/value-calculator-hr.html,69,89,174,30,1.26,0,0,0,500,78,6736,::unspecified::,Mar-18,month
www.servicenow.com/success/value-calculator-csm.html,65,71,112,42,2.24,0,0,0,500,66,9531,::unspecified::,Mar-18,month
www.servicenow.com/success/value-calculator-security-ops.html,42,45,103,16,1.77,0,0,0,500,41,4766,::unspecified::,Mar-18,month
www.servicenow.com/success.html,17,18,18,9,1.81,0,0,0,500,18,1956,::unspecified::,Mar-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,16,16,25,5,1.66,0,0,0,500,10,1596,::unspecified::,Mar-18,month
www.servicenow.com/success/value-calculator-it-form.html,3,3,3,1,0.06,0,0,0,500,2,11,::unspecified::,Mar-18,month
www.servicenow.com/success/%20value-calculator-it.html,2,2,2,2,0,0,0,0,500,2,0,::unspecified::,Mar-18,month
www.servicenow.com/success/deploy/now/innovate-at-scale.html,1,1,1,1,0,0,0,0,500,1,0,::unspecified::,Mar-18,month
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,1,0,0,0,0,500,1,0,::unspecified::,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,6,9,21,3,1.63,0,0,0,6,5,879,ACCT0065581,Mar-18,month
www.servicenow.com/success/value-calculator-it-form.html,2,3,5,0,0.37,0,2,66.67,6,0,67,ACCT0065581,Mar-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.08,0,0,0,6,0,5,ACCT0065581,Mar-18,month
www.servicenow.com/,0,0,0,0,INF,0,0,INF,6,1,0,ACCT0065581,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,1,1,8,0,4.42,0,0,0,1,0,265,ACCT0071663,Mar-18,month
www.servicenow.com/products/agent-intelligence.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0071663,Mar-18,month
,,,,,,,,,,,,ACCT0048703,Mar-18,month
,,,,,,,,,,,,ACCT0022476,Mar-18,month
www.servicenow.com/success/value-calculator-security-ops.html,3,3,5,2,0.48,0,0,0,4,2,87,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-it-form.html,2,2,4,0,0.78,0,1,50,4,0,94,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,2,2,2,0,1.57,0,0,0,4,1,188,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-csm.html,1,1,4,0,1.9,0,0,0,4,0,114,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-csm-form.html,1,1,3,0,2.4,0,0,0,4,0,144,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,1.55,0,0,0,4,0,93,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,1.23,0,0,0,4,0,74,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0.35,0,0,0,4,0,21,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.3,0,0,0,4,0,18,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,0,0,0,0,4,0,0,ACCT0106566,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,1,1,2,0,6.8,0,0,0,1,0,408,ACCT0087337,Mar-18,month
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0087337,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,2,3,5,2,0.19,0,0,0,2,3,35,ACCT0087467,Mar-18,month
www.servicenow.com/success/value-calculator-it.html,594,699,1570,228,1.92,0,0,0,1614,382,80690,ISP Visitor,Apr-18,month
www.servicenow.com/success.html,366,539,1134,88,1.68,0,1,0.19,1614,260,54428,ISP Visitor,Apr-18,month
www.servicenow.com/success/plan/it/cmdb-deployment.html,187,228,385,62,1.73,24,0,0,1614,149,23727,ISP Visitor,Apr-18,month
www.servicenow.com/success/value-calculator-hr.html,151,184,462,24,1.95,0,0,0,1614,49,21579,ISP Visitor,Apr-18,month
www.servicenow.com/success/value-calculator-security-ops.html,126,140,289,39,2.24,0,0,0,1614,74,18799,ISP Visitor,Apr-18,month
www.servicenow.com/success/value-calculator-csm.html,123,154,326,23,2.12,0,0,0,1614,58,19628,ISP Visitor,Apr-18,month
www.servicenow.com/success/value-calculator-it-form.html,94,110,173,5,1.79,0,40,36.36,1614,7,11840,ISP Visitor,Apr-18,month
www.servicenow.com/success/plan.html,83,103,219,3,0.72,0,0,0,1614,8,4448,ISP Visitor,Apr-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,68,74,124,18,0.9,0,1,1.35,1614,24,4010,ISP Visitor,Apr-18,month
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,64,65,98,3,0.59,0,27,41.54,1614,4,2297,ISP Visitor,Apr-18,month
www.servicenow.com/success/value-calculator-it.html,549,856,2113,132,2.7,0,0,0,1575,365,138818,Not In List,Apr-18,month
www.servicenow.com/success.html,453,897,2841,146,2.35,0,1,0.11,1575,521,126233,Not In List,Apr-18,month
www.servicenow.com/success/value-calculator-hr.html,206,298,916,37,2.51,0,0,0,1575,97,44884,Not In List,Apr-18,month
www.servicenow.com/success/plan.html,156,247,532,5,1.23,0,0,0,1575,18,18261,Not In List,Apr-18,month
www.servicenow.com/success/value-calculator-csm.html,148,213,634,15,3.2,0,0,0,1575,53,40923,Not In List,Apr-18,month
www.servicenow.com/success/plan/it/cmdb-deployment.html,146,212,422,24,1.67,19,0,0,1575,83,21275,Not In List,Apr-18,month
www.servicenow.com/success/value-calculator-it-form.html,125,176,348,0,3.34,0,123,69.89,1575,7,35265,Not In List,Apr-18,month
www.servicenow.com/success/value-calculator-security-ops.html,118,152,343,16,2.53,0,0,0,1575,33,23083,Not In List,Apr-18,month
www.servicenow.com/success/deploy.html,115,173,376,0,1.33,0,0,0,1575,5,13821,Not In List,Apr-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,89,114,192,8,1.7,0,0,0,1575,18,11642,Not In List,Apr-18,month
www.servicenow.com/success/value-calculator-it.html,447,535,897,314,1.22,0,0,0,887,516,39162,::unspecified::,Apr-18,month
www.servicenow.com/success.html,107,146,221,40,1.62,0,1,0.68,887,137,14228,::unspecified::,Apr-18,month
www.servicenow.com/success/value-calculator-security-ops.html,78,87,124,41,1.37,0,0,0,887,82,7134,::unspecified::,Apr-18,month
www.servicenow.com/success/plan/it/cmdb-deployment.html,57,72,90,38,0.82,4,0,0,887,71,3529,::unspecified::,Apr-18,month
www.servicenow.com/success/value-calculator-csm.html,53,58,88,24,2.97,0,0,0,887,49,10345,::unspecified::,Apr-18,month
www.servicenow.com/success/value-calculator-hr.html,52,63,147,19,1.02,0,0,0,887,57,3845,::unspecified::,Apr-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,19,21,26,8,0.29,0,0,0,887,17,366,::unspecified::,Apr-18,month
www.servicenow.com/success/deploy/now/innovate-at-scale.html,8,8,9,5,1.63,0,0,0,887,8,782,::unspecified::,Apr-18,month
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,5,5,6,3,1.27,0,0,0,887,5,380,::unspecified::,Apr-18,month
www.servicenow.com/success/deploy.html,5,5,6,1,0.15,0,0,0,887,3,46,::unspecified::,Apr-18,month
www.servicenow.com/success/value-calculator-it.html,8,8,27,2,1.94,0,0,0,15,4,931,ACCT0065581,Apr-18,month
www.servicenow.com/success/value-calculator-csm.html,3,3,3,2,0.37,0,0,0,15,2,66,ACCT0065581,Apr-18,month
www.servicenow.com/success.html,2,2,12,0,0.98,0,0,0,15,1,118,ACCT0065581,Apr-18,month
www.servicenow.com/success/plan.html,1,1,2,0,0.3,0,0,0,15,0,18,ACCT0065581,Apr-18,month
www.servicenow.com/success/plan/hr-knowledge-management.html,1,1,1,1,0,0,0,0,15,1,0,ACCT0065581,Apr-18,month
www.servicenow.com/success/extend/itbm/it-business-management.html,1,1,1,0,1.22,0,0,0,15,0,73,ACCT0065581,Apr-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.42,0,0,0,15,0,25,ACCT0065581,Apr-18,month
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0.18,0,0,0,15,0,11,ACCT0065581,Apr-18,month
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.17,0,0,0,15,0,10,ACCT0065581,Apr-18,month
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0,0,0,0,15,0,0,ACCT0065581,Apr-18,month
www.servicenow.com/success/value-calculator-it.html,2,2,4,0,0.86,0,0,0,2,1,103,ACCT0071663,Apr-18,month
www.servicenow.com/success/value-calculator-it-form.html,1,1,2,0,1.28,0,0,0,2,0,77,ACCT0071663,Apr-18,month
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,2,1,0,ACCT0071663,Apr-18,month
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0048703,Apr-18,month
,,,,,,,,,,,,ACCT0022476,Apr-18,month
www.servicenow.com/success/value-calculator-it.html,5,5,12,2,0.35,0,0,0,8,4,105,ACCT0106566,Apr-18,month
www.servicenow.com/success.html,2,2,7,0,3.96,0,0,0,8,1,475,ACCT0106566,Apr-18,month
www.servicenow.com/success/value-calculator-it-form.html,1,1,2,0,0.52,0,1,100,8,0,31,ACCT0106566,Apr-18,month
www.servicenow.com/success/deploy/now/innovate-at-scale/stage2.html,1,1,1,1,0,0,0,0,8,1,0,ACCT0106566,Apr-18,month
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,0,0,0,0,8,0,0,ACCT0106566,Apr-18,month
www.servicenow.com/,0,0,0,0,INF,0,0,INF,8,1,0,ACCT0106566,Apr-18,month
www.servicenow.com/company/media/press-room/service-now-com-introduces-saas-economics-to-the-it-management-s.html,0,0,0,0,INF,0,0,INF,8,1,0,ACCT0106566,Apr-18,month
www.servicenow.com/success/value-calculator-it.html,2,2,4,0,0.57,0,0,0,2,0,68,ACCT0087337,Apr-18,month
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.83,0,0,0,2,0,50,ACCT0087337,Apr-18,month
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0.43,0,0,0,2,0,26,ACCT0087337,Apr-18,month
www.servicenow.com/,0,0,0,0,INF,0,0,INF,2,2,0,ACCT0087337,Apr-18,month
www.servicenow.com/success/value-calculator-it.html,5,5,10,4,0.32,0,0,0,7,5,96,ACCT0087467,Apr-18,month
www.servicenow.com/success/value-calculator-it-form.html,1,1,2,0,1.25,0,1,100,7,0,75,ACCT0087467,Apr-18,month
www.servicenow.com/success/valuecalculator/it.html,1,1,1,0,0.72,0,0,0,7,0,43,ACCT0087467,Apr-18,month
www.servicenow.com/,0,0,0,0,INF,0,0,INF,7,1,0,ACCT0087467,Apr-18,month
www.servicenow.com/success.html,3630,4375,8270,1480,1.2,0,6,0.14,6061,2525,315334,ISP Visitor,May-18,month
www.servicenow.com/success/value-calculator-it.html,1342,1519,3287,275,1.75,0,0,0,6061,506,159452,ISP Visitor,May-18,month
www.servicenow.com/success/plan.html,512,569,1324,22,1.14,0,1,0.18,6061,40,38836,ISP Visitor,May-18,month
www.servicenow.com/success/plan/it/cmdb-deployment.html,286,339,581,64,2.08,43,1,0.29,6061,138,42228,ISP Visitor,May-18,month
www.servicenow.com/success/deploy.html,278,303,624,26,0.87,0,2,0.66,6061,46,15732,ISP Visitor,May-18,month
www.servicenow.com/success/value-calculator-hr.html,273,317,776,42,1.69,0,0,0,6061,85,32160,ISP Visitor,May-18,month
www.servicenow.com/success/optimize.html,207,226,423,21,0.62,0,0,0,6061,32,8457,ISP Visitor,May-18,month
www.servicenow.com/success/value-calculator-csm.html,192,213,419,36,1.69,0,1,0.47,6061,69,21637,ISP Visitor,May-18,month
www.servicenow.com/success/plan/start-implementation.html,164,197,244,18,1.32,0,0,0,6061,28,15618,ISP Visitor,May-18,month
www.servicenow.com/success/plan/now/lifecycle.html,164,182,209,11,2.82,0,0,0,6061,15,30842,ISP Visitor,May-18,month
www.servicenow.com/success.html,3500,4954,10696,1109,1.65,0,20,0.4,6251,2680,490784,Not In List,May-18,month
www.servicenow.com/success/value-calculator-it.html,1369,1731,4131,237,2.19,0,12,0.69,6251,625,227338,Not In List,May-18,month
www.servicenow.com/success/plan.html,653,858,2257,14,1.76,0,1,0.12,6251,69,90428,Not In List,May-18,month
www.servicenow.com/success/plan/it/cmdb-deployment.html,427,511,915,60,1.69,43,0,0,6251,197,51747,Not In List,May-18,month
www.servicenow.com/success/deploy.html,359,493,1251,10,1.78,0,0,0,6251,42,52638,Not In List,May-18,month
www.servicenow.com/success/optimize.html,311,377,758,6,0.93,0,0,0,6251,23,21114,Not In List,May-18,month
www.servicenow.com/success/value-calculator-hr.html,308,409,1099,27,2.41,0,1,0.24,6251,89,59131,Not In List,May-18,month
www.servicenow.com/success/value-calculator-csm.html,261,356,1402,50,5.42,0,0,0,6251,127,115750,Not In List,May-18,month
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,214,334,613,34,1.91,0,2,0.6,6251,100,38338,Not In List,May-18,month
www.servicenow.com/success/value-calculator-security-ops.html,202,273,558,36,2.02,0,0,0,6251,70,33042,Not In List,May-18,month
www.servicenow.com/success.html,734,848,1248,359,0.97,0,0,0,1600,774,49419,::unspecified::,May-18,month
www.servicenow.com/success/value-calculator-it.html,411,441,695,249,1.03,0,1,0.23,1600,406,27372,::unspecified::,May-18,month
www.servicenow.com/success/value-calculator-hr.html,81,85,144,32,1.48,0,0,0,1600,79,7538,::unspecified::,May-18,month
www.servicenow.com/success/value-calculator-csm.html,69,73,134,35,2.54,0,0,0,1600,70,11114,::unspecified::,May-18,month
www.servicenow.com/success/plan/it/cmdb-deployment.html,46,52,57,25,0.77,5,0,0,1600,43,2396,::unspecified::,May-18,month
www.servicenow.com/success/value-calculator-security-ops.html,42,45,54,25,1.14,0,0,0,1600,39,3078,::unspecified::,May-18,month
www.servicenow.com/success/value-calculator-intelligent-apps.html,32,33,41,16,0.88,0,0,0,1600,28,1735,::unspecified::,May-18,month
www.servicenow.com/success/deploy/now/cmdb-discovery.html,25,25,24,9,0.38,0,0,0,1600,22,570,::unspecified::,May-18,month
www.servicenow.com/success/plan.html,19,24,31,9,0.48,0,0,0,1600,13,688,::unspecified::,May-18,month
www.servicenow.com/success/deploy.html,19,21,28,10,0.64,0,0,0,1600,15,802,::unspecified::,May-18,month
www.servicenow.com/success.html,380,381,386,375,0.01,0,0,0,447,377,199,ACCT0065581,May-18,month
www.servicenow.com/success/value-calculator-it.html,30,31,31,29,0.01,0,0,0,447,29,25,ACCT0065581,May-18,month
www.servicenow.com/success/value-calculator-hr.html,6,6,6,5,0.11,0,0,0,447,5,38,ACCT0065581,May-18,month
